event_id,user_id,mode,game_name,learning_time_ms,number_range,start,end,skill_id,type
8073,212,END_OF_NR,Conversion,2785.0,R100,2022-01-18T08:30:06.466Z,2022-01-18T08:30:09.435Z,97.0,task
8075,212,END_OF_NR,Comparison,1185.0,R100,2022-01-19T08:57:09.472Z,2022-01-19T08:57:11.615Z,103.0,task
8077,212,END_OF_NR,Estimation,1366.0,R100,2022-01-20T08:28:46.508Z,2022-01-20T08:28:49.412Z,95.0,task
8078,212,END_OF_NR,Landing,7184.0,R100,2022-01-21T08:21:04.130Z,2022-01-21T08:21:15.263Z,110.0,task
8079,212,NORMAL,Plus-minus,91165.0,R100,2022-01-21T08:49:09.701Z,2022-01-21T08:50:41.151Z,131.0,task
8080,212,END_OF_NR,Order,2299.0,R100,2022-01-24T09:03:26.187Z,2022-01-24T09:03:28.692Z,106.0,task
8081,212,NORMAL,Plus-minus,54447.0,R100,2022-01-24T10:29:37.614Z,2022-01-24T10:30:32.209Z,131.0,task
8083,212,END_OF_NR,Estimation,1667.0,R100,2022-01-25T09:51:51.017Z,2022-01-25T09:51:53.616Z,95.0,task
8084,212,END_OF_NR,Conversion,4920.0,R100,2022-01-26T08:35:53.526Z,2022-01-26T08:35:58.592Z,99.0,task
8085,212,END_OF_NR,Conversion,19784.0,R100,2022-01-27T08:40:43.379Z,2022-01-27T08:41:03.307Z,98.0,task
8086,212,END_OF_NR,Landing,7626.0,R100,2022-01-28T08:33:13.069Z,2022-01-28T08:33:21.703Z,110.0,task
8087,212,END_OF_NR,Landing,6060.0,R100,2022-01-31T08:43:49.822Z,2022-01-31T08:44:02.556Z,108.0,task
8088,212,END_OF_NR,Secret Number,104757.0,R100,2022-02-01T12:25:52.135Z,2022-02-01T12:27:57.394Z,107.0,task
8089,212,END_OF_NR,Order,4716.0,R100,2022-02-02T08:36:07.670Z,2022-02-02T08:36:12.532Z,106.0,task
8090,212,END_OF_NR,Landing,6061.0,R100,2022-02-03T10:09:58.184Z,2022-02-03T10:10:06.263Z,112.0,task
8091,212,NORMAL,Calculator,25656.0,R100,2022-02-03T10:36:11.699Z,2022-02-03T10:36:37.488Z,133.0,task
8092,212,END_OF_NR,Order,10585.0,R100,2022-02-04T10:27:33.812Z,2022-02-04T10:27:44.563Z,106.0,task
8093,212,END_OF_NR,Landing,6072.0,R100,2022-02-07T08:59:59.080Z,2022-02-07T09:00:10.252Z,112.0,task
8094,212,END_OF_NR,Landing,6063.0,R100,2022-02-08T11:49:56.424Z,2022-02-08T11:50:03.339Z,112.0,task
8095,212,END_OF_NR,Secret Number,37336.0,R100,2022-02-10T10:46:25.273Z,2022-02-10T10:47:02.768Z,107.0,task
8096,212,END_OF_NR,Landing,6054.0,R100,2022-02-10T11:44:34.181Z,2022-02-10T11:44:44.706Z,112.0,task
8097,212,END_OF_NR,Distance,8970.0,R100,2022-02-14T11:49:40.903Z,2022-02-14T11:49:50.049Z,105.0,task
8098,212,END_OF_NR,Distance,5441.0,R100,2022-02-15T08:22:39.508Z,2022-02-15T08:22:45.278Z,105.0,task
8099,212,END_OF_NR,Landing,6064.0,R100,2022-02-16T08:24:26.333Z,2022-02-16T08:25:00.925Z,112.0,task
8100,212,END_OF_NR,Estimation on Number Line,2173.0,R100,2022-02-16T08:47:03.298Z,2022-02-16T08:47:05.608Z,100.0,task
8101,212,END_OF_NR,Conversion,2746.0,R100,2022-02-17T08:33:22.207Z,2022-02-17T08:33:25.120Z,98.0,task
8102,212,END_OF_NR,Write as multiplication,11862.0,R20,2022-02-17T08:56:37.605Z,2022-02-17T08:56:49.549Z,73.0,task
8103,212,END_OF_NR,Shelf: given height,3948.0,R20,2022-02-17T10:25:55.427Z,2022-02-17T10:25:59.467Z,74.0,task
8104,212,END_OF_NR,Estimation on Number Line,2923.0,R100,2022-02-18T08:48:02.456Z,2022-02-18T08:48:05.565Z,100.0,task
8105,212,END_OF_NR,Comparison,1001.0,R100,2022-02-28T08:53:47.430Z,2022-02-28T08:53:49.176Z,103.0,task
8106,212,END_OF_NR,Comparison,1750.0,R100,2022-03-01T08:08:35.353Z,2022-03-01T08:30:45.167Z,103.0,task
8107,212,END_OF_NR,Distance,6906.0,R100,2022-03-02T07:44:11.359Z,2022-03-02T07:44:18.448Z,105.0,task
8108,212,NORMAL,Scale: Subtraction,196836.0,R100,2022-03-02T08:03:55.106Z,2022-03-02T08:08:20.017Z,136.0,task
8109,212,END_OF_NR,Landing,6065.0,R100,2022-03-03T07:33:21.617Z,2022-03-03T07:33:28.568Z,108.0,task
8110,212,NORMAL,Calculator,12690.0,R1000,2022-03-03T08:12:11.450Z,2022-03-03T08:12:24.298Z,189.0,task
8111,212,NORMAL,Estimation,2972.0,R1000,2022-03-03T10:01:40.211Z,2022-03-03T10:01:44.353Z,167.0,task
8112,212,NORMAL,Conversion,18656.0,R1000,2022-03-03T10:35:59.035Z,2022-03-03T10:36:17.837Z,169.0,task
8113,212,NORMAL,Conversion,17316.0,R1000,2022-03-03T10:39:01.605Z,2022-03-03T10:39:19.098Z,169.0,task
8114,212,NORMAL,Landing,6069.0,R1000,2022-03-03T11:45:06.073Z,2022-03-03T11:45:13.920Z,179.0,task
8115,212,NORMAL,Landing,7725.0,R1000,2022-03-03T16:57:58.137Z,2022-03-03T16:58:16.028Z,181.0,task
8116,212,END_OF_NR,Distance,41496.0,R1000,2022-03-04T07:31:40.555Z,2022-03-04T07:32:40.074Z,176.0,task
8117,212,NORMAL,Series,14400.0,R100,2022-03-04T08:07:48.513Z,2022-03-04T08:08:02.949Z,141.0,task
8118,212,NORMAL,Series,19919.0,R100,2022-03-04T10:42:45.232Z,2022-03-04T10:43:05.209Z,144.0,task
8119,212,END_OF_NR,Distance,21050.0,R1000,2022-03-07T07:31:01.346Z,2022-03-07T07:31:40.933Z,175.0,task
8120,212,NORMAL,Calculator,163376.0,R1000,2022-03-07T07:48:11.342Z,2022-03-07T07:51:03.524Z,201.0,task
8121,212,NORMAL,Series,14914.0,R100,2022-03-07T08:27:13.077Z,2022-03-07T08:27:28.079Z,144.0,task
8122,212,END_OF_NR,Conversion,3233.0,R1000,2022-03-08T07:31:32.762Z,2022-03-08T07:31:36.105Z,169.0,task
8124,212,NORMAL,Series,45095.0,R100,2022-03-08T08:26:13.821Z,2022-03-08T08:26:58.990Z,149.0,task
8125,212,NORMAL,Series,40506.0,R100,2022-03-08T10:30:31.359Z,2022-03-08T10:31:11.888Z,150.0,task
8126,212,END_OF_NR,Landing,7911.0,R1000,2022-03-09T07:32:11.028Z,2022-03-09T07:32:21.185Z,181.0,task
8127,212,NORMAL,Series,48697.0,R100,2022-03-09T08:08:33.703Z,2022-03-09T08:09:22.455Z,148.0,task
8128,212,END_OF_NR,Conversion,20560.0,R1000,2022-03-10T07:34:07.988Z,2022-03-10T07:34:28.669Z,169.0,task
8129,212,NORMAL,Plus-minus,75660.0,R1000,2022-03-10T07:55:27.358Z,2022-03-10T07:56:43.171Z,192.0,task
8130,212,NORMAL,Series,33384.0,R100,2022-03-10T12:22:05.610Z,2022-03-10T12:22:39.034Z,150.0,task
8131,212,END_OF_NR,Secret Number,170558.0,R1000,2022-03-11T07:30:53.680Z,2022-03-11T07:34:20.173Z,178.0,task
8132,212,END_OF_NR,Comparison,902.0,R1000,2022-03-14T07:31:17.909Z,2022-03-14T07:31:37.801Z,166.0,task
8133,212,NORMAL,Calculator,64196.0,R1000,2022-03-14T08:05:13.572Z,2022-03-14T08:06:24.486Z,206.0,task
8135,212,END_OF_NR,Order,2664.0,R1000,2022-03-15T07:31:54.584Z,2022-03-15T07:31:57.413Z,177.0,task
8136,212,NORMAL,Calculator,17962.0,R1000,2022-03-15T08:08:37.113Z,2022-03-15T08:08:55.221Z,190.0,task
8137,212,END_OF_NR,Comparison,883.0,R1000,2022-03-16T07:33:20.252Z,2022-03-16T07:33:21.888Z,166.0,task
8138,212,NORMAL,Jump backwards,37293.0,R100,2022-03-16T08:12:53.475Z,2022-03-16T08:13:30.848Z,156.0,task
8139,212,END_OF_NR,Estimation on Number Line,2740.0,R1000,2022-03-17T07:32:04.852Z,2022-03-17T07:32:07.781Z,172.0,task
8140,212,NORMAL,Shelf: Jump Ahead,38882.0,R100,2022-03-17T08:10:04.385Z,2022-03-17T08:10:43.663Z,155.0,task
8141,212,END_OF_NR,Comparison,868.0,R1000,2022-03-18T07:32:26.011Z,2022-03-18T07:32:27.698Z,166.0,task
8142,212,NORMAL,Plus-minus,17322.0,R1000,2022-03-18T08:01:40.965Z,2022-03-18T08:01:58.455Z,197.0,task
8143,212,NORMAL,Calculator: Division,2894.0,R100,2022-03-18T08:32:50.238Z,2022-03-18T08:32:53.188Z,158.0,task
8144,212,END_OF_NR,Order,1748.0,R1000,2022-03-21T07:36:42.558Z,2022-03-21T07:36:44.466Z,177.0,task
8145,212,END_OF_NR,Landing,6063.0,R1000,2022-03-21T08:01:00.179Z,2022-03-21T08:01:09.065Z,179.0,task
8146,212,END_OF_NR,Landing,6075.0,R1000,2022-03-22T07:32:57.122Z,2022-03-22T07:33:09.437Z,180.0,task
8147,212,END_OF_NR,Order,3048.0,R1000,2022-03-23T07:31:20.395Z,2022-03-23T07:31:23.690Z,177.0,task
8148,212,NORMAL,Calculator,8301.0,R1000,2022-03-23T08:04:17.307Z,2022-03-23T08:04:25.829Z,189.0,task
8149,212,NORMAL,Calculator: Division,3194.0,R100,2022-03-23T08:35:32.724Z,2022-03-23T08:35:36.025Z,158.0,task
8150,212,END_OF_NR,Comparison,799.0,R1000,2022-03-24T07:33:04.089Z,2022-03-24T07:33:05.680Z,166.0,task
8151,212,END_OF_NR,Comparison,733.0,R1000,2022-03-25T08:04:28.058Z,2022-03-25T08:04:29.545Z,166.0,task
8152,212,NORMAL,Plus-minus,203570.0,R1000,2022-03-25T08:18:28.430Z,2022-03-25T08:23:44.116Z,197.0,task
8153,212,END_OF_NR,Landing,6454.0,R1000,2022-03-28T06:31:22.399Z,2022-03-28T06:31:29.666Z,181.0,task
8154,212,NORMAL,Plus-minus,139019.0,R1000,2022-03-28T06:57:19.258Z,2022-03-28T06:59:43.784Z,197.0,task
8155,212,END_OF_NR,Order,2271.0,R1000,2022-03-29T06:34:56.857Z,2022-03-29T06:34:59.262Z,177.0,task
8156,212,END_OF_NR,Conversion,15608.0,R1000,2022-03-31T06:35:30.799Z,2022-03-31T06:42:51.347Z,171.0,task
8157,212,END_OF_NR,Landing,6063.0,R1000,2022-04-01T07:06:59.761Z,2022-04-01T07:07:06.750Z,179.0,task
8158,212,NORMAL,Calculator: Division,6066.0,R100,2022-04-01T09:30:53.260Z,2022-04-01T09:30:59.372Z,158.0,task
8159,212,END_OF_NR,Landing,6085.0,R1000,2022-04-04T06:32:29.548Z,2022-04-04T06:32:36.440Z,180.0,task
8160,212,END_OF_NR,Distance,7951.0,R1000,2022-04-05T06:34:37.833Z,2022-04-05T06:35:46.210Z,176.0,task
8162,212,NORMAL,Calculator: Division,9879.0,R100,2022-04-05T10:47:54.606Z,2022-04-05T10:48:04.543Z,158.0,task
8163,212,END_OF_NR,Landing,6073.0,R1000,2022-04-06T06:35:25.224Z,2022-04-06T06:36:06.999Z,179.0,task
8164,212,NORMAL,Plus-minus,11425.0,R1000,2022-04-06T07:08:44.450Z,2022-04-06T07:08:56.006Z,197.0,task
8165,212,END_OF_NR,Estimation on Number Line,4341.0,R1000,2022-04-07T06:56:01.966Z,2022-04-07T06:56:06.469Z,172.0,task
8166,212,NORMAL,Calculator: Division,39810.0,R100,2022-04-07T09:17:52.039Z,2022-04-07T09:18:31.899Z,158.0,task
8167,212,END_OF_NR,Secret Number,202071.0,R1000,2022-04-11T06:35:23.872Z,2022-04-11T06:38:57.960Z,178.0,task
8168,212,NORMAL,Calculator,41568.0,R1000,2022-04-11T07:02:41.151Z,2022-04-11T07:03:22.904Z,205.0,task
8169,212,NORMAL,Calculator: Division,2941.0,R100,2022-04-11T07:13:54.614Z,2022-04-11T07:13:57.610Z,158.0,task
8170,212,END_OF_NR,Landing,7654.0,R1000,2022-04-12T06:33:16.892Z,2022-04-12T06:33:25.347Z,181.0,task
8171,212,END_OF_NR,Comparison,798.0,R1000,2022-04-13T07:02:02.088Z,2022-04-13T07:02:03.893Z,166.0,task
8172,212,NORMAL,Calculator,13533.0,R1000,2022-04-13T07:29:23.057Z,2022-04-13T07:29:36.755Z,205.0,task
8173,212,END_OF_NR,Conversion,21651.0,R1000,2022-05-10T07:22:47.719Z,2022-05-10T07:23:09.594Z,171.0,task
8174,212,NORMAL,Calculator: Division,15078.0,R100,2022-05-10T09:09:01.261Z,2022-05-10T09:09:32.523Z,158.0,task
8175,212,END_OF_NR,Estimation on Number Line,4019.0,R1000,2022-05-11T08:09:57.590Z,2022-05-11T08:10:01.947Z,172.0,task
8176,212,END_OF_NR,Distance,30435.0,R1000,2022-05-12T07:13:45.524Z,2022-05-12T07:14:16.127Z,176.0,task
8177,212,END_OF_NR,Secret Number,54626.0,R1000,2022-05-16T06:45:23.074Z,2022-05-16T06:46:17.852Z,178.0,task
8178,212,END_OF_NR,Landing,7483.0,R1000,2022-05-17T06:54:51.789Z,2022-05-17T06:55:00.494Z,181.0,task
8179,212,END_OF_NR,Landing,6066.0,R1000,2022-05-18T06:56:51.904Z,2022-05-18T06:56:58.705Z,179.0,task
8180,212,END_OF_NR,Landing,7813.0,R1000,2022-05-19T06:41:50.374Z,2022-05-19T06:41:59.046Z,181.0,task
8181,212,NORMAL,Calculator: Division,5478.0,R100,2022-05-19T07:04:52.252Z,2022-05-19T07:04:57.849Z,158.0,task
8182,212,END_OF_NR,Estimation,1318.0,R1000,2022-05-24T07:15:47.738Z,2022-05-24T07:15:49.771Z,167.0,task
8183,212,END_OF_NR,Distance,7473.0,R1000,2022-05-25T06:47:12.365Z,2022-05-25T06:47:20Z,175.0,task
8184,212,END_OF_NR,Landing,8137.0,R1000,2022-06-02T07:28:55.784Z,2022-06-02T07:29:05.423Z,181.0,task
8185,212,END_OF_NR,Estimation,4717.0,R1000,2022-06-03T07:49:50.502Z,2022-06-03T07:49:56.711Z,167.0,task
8186,212,END_OF_NR,Conversion,2919.0,R1000,2022-06-10T09:12:43.411Z,2022-06-10T09:12:46.515Z,169.0,task
8187,212,END_OF_NR,Estimation,1284.0,R1000,2022-06-13T07:36:46.590Z,2022-06-13T07:36:49.644Z,167.0,task
8188,212,END_OF_NR,Conversion,3067.0,R1000,2022-06-14T07:00:13.757Z,2022-06-14T07:00:17.027Z,170.0,task
8189,212,END_OF_NR,Estimation,1667.0,R1000,2022-06-15T09:18:58.231Z,2022-06-15T09:19:00.698Z,167.0,task
8190,212,END_OF_NR,Estimation on Number Line,1797.0,R1000,2022-06-16T08:04:49.945Z,2022-06-16T08:04:51.877Z,172.0,task
8191,212,END_OF_NR,Conversion,40699.0,R1000,2022-06-22T07:50:38.874Z,2022-06-22T07:51:19.772Z,171.0,task
8192,212,NORMAL,Calculator,11820.0,R1000,2022-06-22T09:13:38.314Z,2022-06-22T09:13:50.398Z,205.0,task
8193,212,END_OF_NR,Conversion,35063.0,R1000,2022-06-24T07:23:11.632Z,2022-06-24T07:23:46.918Z,171.0,task
8194,212,END_OF_NR,Landing,6063.0,R1000,2022-06-28T11:20:48.836Z,2022-06-28T11:20:56.161Z,180.0,task
8195,212,END_OF_NR,Estimation on Number Line,3063.0,R1000,2022-06-29T07:11:37.552Z,2022-06-29T07:11:40.824Z,172.0,task
8196,212,END_OF_NR,Landing,8051.0,R1000,2022-07-01T09:07:27.948Z,2022-07-01T09:07:36.969Z,181.0,task
8197,212,FREE_TRAINING,Plus-minus,43403.0,R10,2022-09-07T07:59:50.576Z,2022-09-07T08:00:33.967Z,0.0,task
8198,212,FREE_TRAINING,Series,27647.0,R10,2022-09-09T08:08:44.176Z,2022-09-09T08:09:11.824Z,0.0,task
8200,212,,,,,2022-09-09T08:09:46.340Z,,,TRAINING_SELECTOR
8201,212,FREE_TRAINING,Plus-minus,19002.0,R10,2022-09-13T07:47:54.565Z,2022-09-13T07:48:13.557Z,0.0,task
8202,212,END_OF_NR,Secret Number,28221.0,R1000,2022-09-22T07:55:26.977Z,2022-09-22T07:55:55.405Z,178.0,task
8203,212,END_OF_NR,Secret Number,168803.0,R1000,2022-10-04T07:36:34.627Z,2022-10-04T07:39:23.641Z,178.0,task
8204,212,END_OF_NR,Distance,13043.0,R1000,2022-10-05T07:11:22.646Z,2022-10-05T07:11:35.871Z,175.0,task
8205,212,END_OF_NR,Estimation,1702.0,R1000,2022-10-06T07:49:58.355Z,2022-10-06T07:50:01.760Z,167.0,task
8206,212,END_OF_NR,Distance,7419.0,R1000,2022-10-07T07:18:13.185Z,2022-10-07T07:18:20.821Z,175.0,task
8207,212,END_OF_NR,Comparison,970.0,R1000,2022-10-07T07:26:00.065Z,2022-10-07T07:26:02.041Z,166.0,task
8208,212,END_OF_NR,Secret Number,111488.0,R1000,2022-10-11T07:53:49.667Z,2022-10-11T07:55:41.349Z,178.0,task
8209,212,END_OF_NR,Secret Number,73837.0,R1000,2022-10-13T07:11:08.767Z,2022-10-13T07:12:22.838Z,178.0,task
8210,212,END_OF_NR,Landing,7948.0,R1000,2022-10-25T07:17:37.013Z,2022-10-25T07:17:47.760Z,181.0,task
8211,212,END_OF_NR,Landing,7953.0,R1000,2022-10-27T07:51:32.027Z,2022-10-27T07:52:26.035Z,181.0,task
8212,212,END_OF_NR,Estimation on Number Line,12599.0,R1000,2022-11-02T08:37:45.008Z,2022-11-02T08:38:08.985Z,172.0,task
8213,212,END_OF_NR,Conversion,12596.0,R1000,2022-11-09T08:28:42.348Z,2022-11-09T08:28:55.134Z,171.0,task
8214,212,END_OF_NR,Landing,6078.0,R1000,2022-11-15T08:33:32.642Z,2022-11-15T08:33:59.304Z,180.0,task
8215,212,END_OF_NR,Conversion,7701.0,R1000,2022-11-23T08:05:58.135Z,2022-11-23T08:06:27.751Z,170.0,task
8216,212,END_OF_NR,Estimation,2183.0,R1000,2022-11-25T08:17:45.766Z,2022-11-25T08:17:59.077Z,167.0,task
8217,213,NORMAL,Subitizing,8535.0,R10,2022-03-03T07:43:27.224Z,2022-03-03T07:44:34.090Z,1.0,task
8218,213,NORMAL,Landing,6077.0,R10,2022-03-04T07:35:26.289Z,2022-03-04T07:35:33.828Z,18.0,task
8220,213,NORMAL,Landing,7326.0,R10,2022-03-09T07:35:53.477Z,2022-03-09T07:36:04.153Z,19.0,task
8221,213,END_OF_NR,Secret Number,31467.0,R10,2022-03-11T07:35:24.682Z,2022-03-11T07:36:07.557Z,16.0,task
8222,213,END_OF_NR,Comparison,2790.0,R10,2022-03-16T07:33:50.356Z,2022-03-16T07:33:55.505Z,10.0,task
8223,213,NORMAL,Landing,6065.0,R20,2022-03-18T07:37:46.741Z,2022-03-18T07:38:04.921Z,49.0,task
8224,213,END_OF_NR,Landing,6082.0,R20,2022-03-23T07:34:56.335Z,2022-03-23T07:35:04.499Z,49.0,task
8225,213,END_OF_NR,Estimation on Number Line,2690.0,R20,2022-03-25T07:36:23.516Z,2022-03-25T07:36:26.381Z,39.0,task
8226,213,END_OF_NR,Order,10554.0,R20,2022-03-30T06:35:34.355Z,2022-03-30T06:35:45.217Z,46.0,task
8227,213,END_OF_NR,Distance,34342.0,R20,2022-04-01T06:36:21.589Z,2022-04-01T06:37:00.552Z,45.0,task
8228,213,END_OF_NR,Secret Number,40722.0,R20,2022-04-06T09:09:15.975Z,2022-04-06T09:09:56.851Z,47.0,task
8229,213,END_OF_NR,Conversion,2937.0,R20,2022-04-08T06:37:30.360Z,2022-04-08T06:37:33.443Z,35.0,task
8230,213,END_OF_NR,Secret Number,17431.0,R20,2022-04-13T06:34:44.846Z,2022-04-13T06:35:02.483Z,47.0,task
8231,213,END_OF_NR,Landing,6100.0,R20,2022-04-21T06:33:28.611Z,2022-04-21T06:33:37.437Z,50.0,task
8232,213,END_OF_NR,Conversion,20857.0,R20,2022-05-11T06:58:55.189Z,2022-05-11T06:59:16.327Z,38.0,task
8233,213,END_OF_NR,Conversion,4590.0,R20,2022-05-13T06:34:28.854Z,2022-05-13T06:34:33.551Z,35.0,task
8234,213,END_OF_NR,Distance,5607.0,R20,2022-05-18T06:34:08.875Z,2022-05-18T06:34:14.647Z,44.0,task
8235,213,END_OF_NR,Conversion,6481.0,R20,2022-05-20T06:35:20.946Z,2022-05-20T06:35:27.545Z,36.0,task
8236,213,END_OF_NR,Conversion,3144.0,R20,2022-05-25T06:33:06.497Z,2022-05-25T06:33:09.863Z,36.0,task
8238,213,END_OF_NR,Distance,17101.0,R20,2022-06-02T06:33:39.808Z,2022-06-02T06:34:39.053Z,45.0,task
8239,213,END_OF_NR,Distance,36505.0,R20,2022-06-03T06:37:08.580Z,2022-06-03T06:37:50.645Z,44.0,task
8240,213,END_OF_NR,Comparison,852.0,R20,2022-06-08T06:47:35.759Z,2022-06-08T06:47:38.264Z,33.0,task
8241,213,END_OF_NR,Conversion,10654.0,R20,2022-06-10T06:37:11.428Z,2022-06-10T06:37:22.285Z,38.0,task
8242,213,END_OF_NR,Landing,6082.0,R20,2022-06-16T11:02:48.679Z,2022-06-16T11:02:56.193Z,49.0,task
8243,213,END_OF_NR,Landing,6078.0,R20,2022-06-17T06:43:22.471Z,2022-06-17T06:43:35.413Z,48.0,task
8244,213,END_OF_NR,Conversion,2540.0,R20,2022-06-28T11:37:05.446Z,2022-06-28T11:37:08.195Z,35.0,task
8245,213,END_OF_NR,Landing,6122.0,R20,2022-07-01T06:39:53.733Z,2022-07-01T06:40:03.528Z,48.0,task
8246,213,END_OF_NR,Conversion,5110.0,R20,2022-07-06T06:38:12.541Z,2022-07-06T06:38:17.994Z,37.0,task
8247,213,END_OF_NR,Landing,6084.0,R20,2022-07-08T06:36:10.990Z,2022-07-08T06:36:17.983Z,48.0,task
8249,214,NORMAL,Subitizing,15129.0,R10,2020-07-21T12:16:46.320Z,2020-07-21T12:17:10.783Z,1.0,task
8250,214,NORMAL,Conversion,9204.0,R10,2020-07-21T18:44:49.006Z,2020-07-21T18:44:58.494Z,6.0,task
8252,214,NORMAL,Landing,7144.0,R10,2020-07-22T05:05:19.928Z,2020-07-22T05:05:46.950Z,19.0,task
8253,214,NORMAL,Calculator,8850.0,R20,2020-07-22T14:21:54.588Z,2020-07-22T14:22:03.647Z,54.0,task
8254,214,NORMAL,Landing,6269.0,R20,2020-07-23T11:47:56.886Z,2020-07-23T11:48:09.637Z,49.0,task
8255,214,NORMAL,Landing,6413.0,R20,2020-07-26T07:03:04.818Z,2020-07-26T07:03:16.380Z,49.0,task
8256,214,NORMAL,Landing,7175.0,R20,2020-07-26T07:07:57.177Z,2020-07-26T07:08:06.014Z,51.0,task
8257,214,END_OF_NR,Conversion,8324.0,R20,2020-07-27T08:10:14.519Z,2020-07-27T08:10:23.079Z,36.0,task
8258,214,END_OF_NR,Conversion,3770.0,R20,2020-07-28T18:46:03.372Z,2020-07-28T18:46:07.355Z,36.0,task
8259,214,END_OF_NR,Conversion,9377.0,R20,2020-07-29T09:40:59.630Z,2020-07-29T09:41:09.322Z,35.0,task
8260,214,END_OF_NR,Landing,6196.0,R20,2020-08-01T08:30:23.157Z,2020-08-01T08:30:50.008Z,49.0,task
8261,214,END_OF_NR,Conversion,221640.0,R20,2020-08-08T07:18:38.621Z,2020-08-08T07:23:36.527Z,38.0,task
8262,214,NORMAL,Calculator,17953.0,R20,2020-08-08T16:35:54.099Z,2020-08-08T16:36:35.611Z,59.0,task
8263,214,NORMAL,Calculator,26783.0,R20,2020-08-08T17:03:06.774Z,2020-08-08T17:03:33.778Z,58.0,task
8264,214,END_OF_NR,Landing,6057.0,R20,2020-08-08T17:26:33.530Z,2020-08-08T17:26:41.911Z,48.0,task
8265,214,END_OF_NR,Comparison,2357.0,R20,2020-08-11T07:06:18.533Z,2020-08-11T07:07:31.570Z,42.0,task
8266,214,END_OF_NR,Distance,75558.0,R10,2020-08-18T14:42:30.213Z,2020-08-18T14:45:42.926Z,0.0,task
8268,214,END_OF_NR,Landing,6057.0,R20,2020-08-20T06:02:18.419Z,2020-08-20T06:02:26.695Z,48.0,task
8269,214,END_OF_NR,Conversion,10305.0,R20,2020-08-21T15:13:08.830Z,2020-08-21T15:13:19.321Z,35.0,task
8270,214,END_OF_NR,Landing,6794.0,R20,2020-08-24T07:39:17.557Z,2020-08-24T07:39:28.869Z,51.0,task
8271,214,NORMAL,Calculator,54613.0,R20,2020-08-24T07:53:37.152Z,2020-08-24T07:54:35.886Z,58.0,task
8272,215,NORMAL,Subitizing,8350.0,R10,2019-11-05T07:59:35.577Z,2019-11-05T08:02:04.367Z,1.0,task
8273,215,NORMAL,Subitizing,4149.0,R10,2019-11-15T10:13:05.152Z,2019-11-15T10:13:26.307Z,1.0,task
8274,215,NORMAL,Landing,6862.0,R10,2019-11-20T06:44:50.125Z,2019-11-20T06:44:58.654Z,19.0,task
8275,215,NORMAL,Landing,6919.0,R20,2019-11-26T10:40:13.423Z,2019-11-26T10:40:21.889Z,51.0,task
8276,215,END_OF_NR,Secret Number,57989.0,R20,2019-11-27T06:40:07.540Z,2019-11-27T06:41:17.543Z,47.0,task
8277,215,END_OF_NR,Landing,6081.0,R20,2019-12-09T10:15:34.858Z,2019-12-09T10:15:42.394Z,49.0,task
8279,215,END_OF_NR,Landing,6097.0,R20,2020-01-06T10:25:08.058Z,2020-01-06T10:25:14.352Z,50.0,task
8280,215,NORMAL,Estimation on Number Line,6374.0,R100,2020-01-13T10:20:58.478Z,2020-01-13T10:21:05.094Z,100.0,task
8281,215,NORMAL,Landing,6840.0,R100,2020-03-13T10:36:49.480Z,2020-03-13T10:36:57.897Z,110.0,task
8283,216,NORMAL,Subitizing,2236.0,R10,2020-03-21T09:34:59.545Z,2020-03-21T09:37:27.249Z,1.0,task
8284,216,NORMAL,Subitizing,7775.0,R10,2020-03-25T15:21:09.666Z,2020-03-25T15:21:22.289Z,1.0,task
8286,216,NORMAL,Subitizing,10061.0,R10,2020-03-30T11:49:55.005Z,2020-03-30T11:50:07.134Z,1.0,task
8287,216,NORMAL,Subitizing,12682.0,R10,2020-04-03T09:49:32.061Z,2020-04-03T09:49:48.554Z,1.0,task
8288,216,NORMAL,Subitizing,2653.0,R10,2020-04-04T08:36:23.377Z,2020-04-04T08:36:28.878Z,1.0,task
8289,216,NORMAL,Subitizing,9043.0,R10,2020-08-13T13:25:24.956Z,2020-08-13T13:25:40.656Z,0.0,task
8290,216,NORMAL,Conversion,9202.0,R10,2020-08-14T08:01:31.629Z,2020-08-14T08:01:41.001Z,0.0,task
8291,216,NORMAL,Conversion,5094.0,R10,2020-08-16T10:05:02.900Z,2020-08-16T10:05:08.140Z,0.0,task
8292,216,NORMAL,Conversion,15435.0,R10,2020-08-17T10:29:42.545Z,2020-08-17T10:29:58.154Z,0.0,task
8293,216,NORMAL,Conversion,123468.0,R10,2020-08-18T09:16:06.836Z,2020-08-18T09:18:42.164Z,0.0,task
8294,216,NORMAL,Conversion,67333.0,R10,2020-08-21T10:22:19.040Z,2020-08-21T10:27:25.049Z,3.0,task
8295,216,NORMAL,Conversion,18738.0,R10,2020-09-07T11:28:56.737Z,2020-09-07T11:29:20.043Z,6.0,task
8296,216,NORMAL,Comparison,6214.0,R10,2020-09-08T14:45:38.589Z,2020-09-08T14:50:47.016Z,11.0,task
8297,216,NORMAL,Comparison,2274.0,R10,2020-09-08T17:57:00.465Z,2020-09-08T17:57:06.065Z,11.0,task
8298,216,NORMAL,Comparison,1716.0,R10,2020-09-09T17:04:31.564Z,2020-09-09T17:04:44.590Z,12.0,task
8299,216,NORMAL,Landing,6105.0,R10,2020-09-10T22:52:43.461Z,2020-09-10T22:52:51.630Z,17.0,task
